rank;id;tweeter;tweeterid;time;text;replies;reposts;likes;views;query;datetime;Hate Score;Hate Threatening Score;Self-Harm Score;Sexual Score;Sexual Minors Score;Violence Score;Violence Graphic Score;position
20;fed0c0ce7e400f9f;1dd34345bf373e5e;aa16c2ae74609f3c;2024-09-30T19:33:07.000Z;Dat komt vooral omdat 'autochtonen' dit simpelweg niet mogen zeggen, dus worden token 'allochtonen' naar voren geschoven als spreekbuis;6.0;;2;441;autochtonen;2024-10-01 14_27_36.013336;0.049442633986473;0.000010158616533;0.000745526864193;0.000092358837719;0.000045936925744;0.003237881697714;0.000047573503252;1. Against immigration, migrants, foreigners, refugees, or Muslims.
21;db4062e7d38633b4;0772d5344f6d6d22;54cdfeab24113a20;2024-09-10T16:15:11.000Z;Waarom wordt de aanhouding van iemand die herhaaldelijk in overtreding is telkens weer tot een kwestie van racisme gemaakt, terwijl er opvallend veel beeldmateriaal bestaat van agressie tegen autochtonen?;1.0;;6;77;autochtonen;2024-10-01 14_27_36.013336;0.092494711279869;0.000466923491331;0.000294520170428;0.000192775201867;0.000182095711352;0.039322648197412;0.000289918069029;1. Against immigration, migrants, foreigners, refugees, or Muslims.
22;bfaa5a301a9d9cc0;c518fdece4cc8a12;d45c0f80d095bf30;2024-09-11T08:20:00.000Z;"Zeker aan Nederlandse #grens moeten controles komen, na meer als 10 jaar links VVD asiel #wanbeleid is het in #Nederland van asielprobleem een #asielcrisis geworden, waar asielzoekers alles krijgen en autochtonen ervoor moeten betalen! 
#nos #Rutte https://rp-online.de/nrw/staedte/kleve/…";;;;79;autochtonen;2024-10-01 14_27_36.013336;0.061579398810863;0.000300088606309;0.000041668841732;0.000447179452749;0.000096781303000;0.009805033914745;0.000046815930546;1. Against immigration, migrants, foreigners, refugees, or Muslims.
23;1ccfbdc040d716da;b47cbe6cb8223e80;65c8a0f90f5b57bc;2024-09-24T14:31:48.000Z;"Als kummeniekasie miepjes schrijven: 

""Het grootste gedeelte van de criminaliteit komt van autochtonen"",  

dan bedoelen ze zoiets:";;;;21;autochtonen;2024-10-01 14_27_36.013336;0.358501017093658;0.000072763039498;0.000274754449492;0.000219632958760;0.000140460964758;0.003787452355027;0.000068415625719;6. Other: unclear stance on immigration.
24;2c000d6f95d64d4b;855717c44a2d9a1a;b96c950d445a4eb5;2024-10-01T09:23:46.000Z;Somers is de man, die de maatschappij ondermijnende organisaties is gaan subsidiëren zonder ze op te volgen en die zijn het die de burgers tegen elkaar opzetten, die met de slachtofferrol leuren en het kwaad dat ze zichzelf aandoen op de autochtonen steken.;;;;24;autochtonen;2024-10-01 14_27_36.013336;0.258162558078766;0.000098520424217;0.001523914746940;0.000547273724806;0.000030373235859;0.180985033512115;0.000409451953601;1. Against immigration, migrants, foreigners, refugees, or Muslims.
25;960232cf1aa550e2;2b73bec35a3fea20;b7f02626acec7f2f;2024-09-13T06:45:09.000Z;in #antwerpen is er volgens Filip De Winter een andere #omvolking ... volgens hem leven de 'autochtonen' er zoals Indianen in een Reservaat. Alleen kleden ze zich er nog niet naar ...  Voor en Na;;;1;141;autochtonen;2024-10-01 14_27_36.013336;0.029567223042250;0.000008777336916;0.000065385589551;0.000098523712950;0.000032697025745;0.002544692251831;0.000219910798478;1. Against immigration, migrants, foreigners, refugees, or Muslims.
26;c4bb0638336186ea;6c8ea50b57398e2b;9f6804909e76adaf;2024-09-23T13:36:00.000Z;"Ben nu overtuigd;

Nederland is bezig met OMVORMING.
In rap tempo moeten er hier 40 miljoen mensen wonen.
Dus 17 miljoen autochtonen en 23miljoen asielzoekers.";;;;11;autochtonen;2024-10-01 14_27_36.013336;0.024309914559126;0.000096038471384;0.000057136352552;0.000003345780669;0.000022572292437;0.028516912832856;0.000103605438198;1. Against immigration, migrants, foreigners, refugees, or Muslims.
27;327070daa9082fba;30ebbd9ea9cf4e7d;7d748de1b0940d73;2024-09-15T13:50:26.000Z;"Integreren als je een overheid treft die je zo lang mogelijk van de arbeidsmarkt weert en autochtonen die opgehitsts zijn om iets brulllen over buitenlanders?
Of zegt de psychologie dat je dan grote kans hebt boos of gedemoraliseerd te raken en je in eigen kring terug te trekken?";1.0;4.0;6;258;autochtonen;2024-10-01 14_27_36.013336;0.028004046529531;0.000060802547523;0.000726958794985;0.000044529006118;0.000051379065553;0.015401995740831;0.000089064022177;1. Against immigration, migrants, foreigners, refugees, or Muslims.
28;dc80421d7d580f91;855717c44a2d9a1a;b96c950d445a4eb5;2024-09-21T21:38:59.000Z;2/ Maar zij hebben een standaard reactie, alles is de schuld van het 'racisme' van de autochtonen, dat zij zich inbeelden.;;;3;202;autochtonen;2024-10-01 14_27_36.013336;0.186507344245911;0.000012017347217;0.001016843016259;0.000467454548925;0.000501713657286;0.012272534891963;0.000130057989736;1. Against immigration, migrants, foreigners, refugees, or Muslims.
29;bcd84e048fe886f1;b53c852a3c90be88;bf410f67a0414789;2024-09-19T18:24:30.000Z;"CBS-hoofdeconoom Van Mulligen toont een grafiek met alleen positieve groepen (enkel autochtoon en 1e generatie = stippellijnen). Dit is misleidend; zie rechtergrafiek: in 2023 werd de 2e generatie 1,8 tot 2,8 maal vaker verdacht is dan autochtonen.Zie ook: https://x.com/JosTeunissen2/status/1826733436851380335…";1.0;7.0;32;1,6K;autochtonen;2024-10-01 14_27_36.013336;0.031704522669315;0.000168299651705;0.000312442134600;0.000111420165922;0.000439736235421;0.001258282107301;0.000022339276256;1. Against immigration, migrants, foreigners, refugees, or Muslims.
30;8c12bd28508591cc;f166226706d234db;f555bbd3a2268a12;2024-09-30T05:25:29.000Z;"Grappig dat wanneer er een voorval is met autochtonen, de allochtonen hier direct opspringen met het gedacht van ""jama jullie hebben ook probleemgevallen"" .";1.0;1.0;3;198;autochtonen;2024-10-01 14_27_36.013336;0.331097781658173;0.000024051201763;0.000657506403513;0.000012649615201;0.000071723894507;0.028117340058088;0.000128612839035;1. Against immigration, migrants, foreigners, refugees, or Muslims.
31;f22a3e590aa31b7f;b53c852a3c90be88;bf410f67a0414789;2024-09-08T13:02:46.000Z;1/ Volgens de auteur lijkt NL zich af te keren van de waarden van solidariteit en tolerantie. Is dat werkelijk zo? Het probleem ontstaat juist als migranten ervan uitgaan dat hún intolerantie wordt getolereerd door autochtonen en, als die dat niet doen, dat intolerantie noemen.;6.0;42.0;176;3,3K;autochtonen;2024-10-01 14_27_36.013336;0.022615455091000;0.000018490582079;0.000281712913420;0.000058384506701;0.000074463860074;0.006503946147859;0.000041857780161;1. Against immigration, migrants, foreigners, refugees, or Muslims.
32;d5cc66e87596a4a5;003657af2cd6810a;bc687fe0f2a40c35;2024-09-10T17:46:35.000Z;"Samenvatting:

'Wij zijn een collectief aan schijtlijsters zonder enige noemenswaardige kwaliteiten die als de dood zijn om het doorgaans Marokkaanse teringtuig op fatbikes aan te spreken en liever dikke bekeuringen uitschrijven voor autochtonen voor lullige overtredinkjes.'";10.0;13.0;61;1,2K;autochtonen;2024-10-01 14_27_36.013336;0.624776482582092;0.001569353975356;0.000585736706853;0.000764873402659;0.000155341302161;0.080673806369305;0.000348965695594;1. Against immigration, migrants, foreigners, refugees, or Muslims.
33;db888b52d5c22e1b;70db163741dbea69;994f5d96549247a0;2024-09-19T18:53:11.000Z;LIVE Politieke beschouwingen | Wilders houdt vast aan asielnoodwet: ‘Ik heb niet de ruggengraat van een banaan’. Héél goed Heer Wilders, het GroenLinkse Rapalje zet  in de uitverkoop. Illegalen kom maar binnen. Autochtonen raus !!;;;;67;autochtonen;2024-10-01 14_27_36.013336;0.459404677152634;0.001119799562730;0.000168618658790;0.000515079591423;0.000271617231192;0.160848945379257;0.000458410737337;1. Against immigration, migrants, foreigners, refugees, or Muslims.
34;1bfdd3f5845bd35f;af3a4178501b671b;9b79c2b9902a399a;2024-09-30T10:21:08.000Z;Hoe irritant ook, toch is de foto logisch: moslims krijgen veel meer baby's dan autochtonen.;1.0;;4;128;autochtonen;2024-10-01 14_27_36.013336;0.144220337271690;0.000008298308785;0.000130484433612;0.000705071550328;0.000636040233076;0.006289848592132;0.000246667303145;1. Against immigration, migrants, foreigners, refugees, or Muslims.
35;4148150bf87e4d31;641c43344a4d4e3a;7ff7228b1eb0c895;2024-10-01T08:28:05.000Z;Ik heb 20 jaar in Mechelen gewoond en ben er drie jaar geleden letterlijk gaan lopen! Als vrouw kan je daar s’avonds niet alleen buitenkomen!En DAT is de waarheid Somers! Autochtonen zijn de 2 de rang burgers en allochtonen worden vertroeteld daar!;;;;8;autochtonen;2024-10-01 14_27_36.013336;0.176040410995483;0.000016440017134;0.000490841688588;0.000013226606825;0.000071314549132;0.087357796728611;0.000157527407282;1. Against immigration, migrants, foreigners, refugees, or Muslims.
36;f052fecb13453313;afa10cbb1f02acea;9c94c7233eb63def;2024-09-27T05:31:33.000Z;Goedemorgen Ron, dat noemen we autochtonen uitroeien. Ze zijn zal begonnen met de jongens van 14 to 17 jaar. Het schijnt slecht te bestrijden. Alle bekenden van de politie willen ze niet opsluiten en in de gaten houden kost teveel moeite blijkbaar!;1.0;1.0;2;56;autochtonen;2024-10-01 14_27_36.013336;0.784209847450256;0.536199748516083;0.000032450974686;0.024997048079967;0.007544809021056;0.935026824474335;0.005386000033468;1. Against immigration, migrants, foreigners, refugees, or Muslims.
37;6443947c27e8fd26;4748d4c802a775e8;b92edb6506ad9de5;2024-09-16T09:12:44.000Z;Woeste Ajax-fans vallen politiebureau aan! https://youtu.be/2MnsI7Q8F8Q?si=BlNjCwLRsMQLZbsS… via @YouTube  ook onder autochtonen is tuig;;;;22;autochtonen;2024-10-01 14_27_36.013336;0.719497382640839;0.004817043896765;0.000010085245776;0.001367773744278;0.000031270068575;0.407550394535065;0.002973717404529;5. Is neutral.
38;dbb06bdaaf952955;af3a52f755acec90;d591d47f3f43d4ce;2024-09-19T20:03:54.000Z;"CAA-NLD

De #OM #poppenkast moet net als @UWV #gesloten gaan worden want zo blijkt vallen ze mensen aan en blijken ze #partijdig en #discriminerend naar #autochtonen terwijl #allatonen het land van de inwoners #innemen
#Soevereinen zijn bewuste eerlijke #vrijheidsstrijders";;;;32;autochtonen;2024-10-01 14_27_36.013336;0.213845044374466;0.001270577078685;0.000008655354577;0.000677071278915;0.000041034076276;0.033948108553886;0.000040991410060;1. Against immigration, migrants, foreigners, refugees, or Muslims.
39;70c3a355b7ae641a;715fc733c5eef228;39825c12e6b16e4b;2024-09-06T10:34:29.000Z;Is dat 'bijna de helft' met of zonder meerekenen van derde generatie niet-westerse allochtonen? Want hoewel zij door het CBS tot de autochtonen gerekend worden, zijn ze cultureel niet zelden nog Arabisch/islamitisch. Ik vermoed dat het percentage nog een stuk hoger ligt.;4.0;;26;1,1K;autochtonen;2024-10-01 14_27_36.013336;0.031964361667633;0.000041257975681;0.000152662905748;0.000026785701266;0.000030067836633;0.000929781817831;0.000018826682208;1. Against immigration, migrants, foreigners, refugees, or Muslims.
40;f57f70ca0f7e4024;2237b88f398fc8ac;3b5dc54773eddfac;2024-08-29T13:52:46.000Z;Ach, het zal wel weer aan de autochtonen liggen, aan de wijze van kleden etc etc Thuis ligt de moslim jongere aan de Allah-ketting. Buiten mag hij z'n gang gaan in het onzedelijke Holland // 》'Hoer': leraressen ondergaan pestgedrag van moslimscholieren;;;;21;autochtonen;2024-10-01 14_27_36.013336;0.469842791557312;0.006304006092250;0.000631591014098;0.245045781135559;0.401723921298981;0.231500297784805;0.002167359692976;1. Against immigration, migrants, foreigners, refugees, or Muslims.
41;93cb0eb9dbfb0b75;10c2a5403d74b4af;49a674625def74dc;2024-09-24T20:47:51.000Z;Trapt hem ook nog een paar keer midden in het gezicht. Wat moeten we hier met dat gewelddadige tuig van de 4e generatie. Levensgevaarlijke figuren en nóóit alleen, zo laf zijn deze 'jongeren' ook wel weer. Ondertussen is het een trend om blanke autochtonen tot moes te trappen.;1.0;3.0;3;51;autochtonen;2024-10-01 14_27_36.013336;0.986572623252869;0.119292221963406;0.000010989083421;0.000424894271418;0.000107275373011;0.969431400299072;0.009023902937770;1. Against immigration, migrants, foreigners, refugees, or Muslims.
42;dbd146b52cc0f190;50deab9f719a7041;709e01a758b2c7a0;2024-09-21T19:57:44.000Z;En 3 kindermisbruikzaken deze week, maar dat zijn autochtonen, dat is niet erg hè?;3.0;;6;170;autochtonen;2024-10-01 14_27_36.013336;0.349175125360489;0.000646981585305;0.005334704183042;0.048148188740015;0.066095441579819;0.157978475093841;0.001970073208213;3. Against those that oppose immigration or are negative towards migrants, foreigners, refugees, or Muslims.
43;9ed41ba90ff48b3a;d3afd3625a639ed2;d567235940c074c9;2024-09-30T18:58:06.000Z;Als je overdag in de week naar eender welke centrumstad of groter gaat, vraag je je af waar zijn de autochtonen? Wel die zijn aan het werk zodat het kopvodvolk rustig kan paraderen van de uitkeringen waar wij voor werken.;4.0;3.0;23;243;autochtonen;2024-10-01 14_27_36.013336;0.116943575441837;0.000284318084596;0.000532416801434;0.000005604061244;0.000008611617886;0.194888815283775;0.000429494539276;1. Against immigration, migrants, foreigners, refugees, or Muslims.
44;1813f4c04925e042;1b4b6c33505cd134;87b3c72e8316993b;2024-09-24T15:16:02.000Z;Heel eenvoudig gewoon rondlopen goed kijken en vriendelijk vragen of er problemen zijn let wel op autochtonen mogen geen geweld gebruiken maar allochtonen wel daarom altijd met paar mensen en folmen;2.0;;20;689;autochtonen;2024-10-01 14_27_36.013336;0.048608079552650;0.001184662920423;0.000074458672316;0.000059827649238;0.000019650520699;0.137502461671829;0.000032730378734;1. Against immigration, migrants, foreigners, refugees, or Muslims.
45;ec3554a8c99ded6f;340d7e63e0b770c1;e90f89abefe7e73c;2024-09-24T12:39:02.000Z;Ook vanuit die hoek ervaar ik nooit discriminatie. Wellicht omdat ik niet een typisch Turks uiterlijk heb en accentloos ABN spreek. Merk wel dat de tolerantie bij autochtonen voor conservatieve moslims die steeds meer ruimte opeisen minder wordt. Maar dat is op wel logisch en;1.0;;2;26;autochtonen;2024-10-01 14_27_36.013336;0.082906186580658;0.000009276282981;0.000491711369250;0.000031641549867;0.000007937925147;0.020830508321524;0.000123093370348;1. Against immigration, migrants, foreigners, refugees, or Muslims.
46;121c74f596226010;7e9f3c2823986113;06c6b1605fd24b7b;2024-09-22T12:54:59.000Z;Nooit eens een programma over wat dit doet met autochtonen,  die zich steeds onveiliger voelen en steeds meer wijken die onleefbaar zijn. Steeds meer scholen waar je niks leert.;;1.0;10;310;autochtonen;2024-10-01 14_27_36.013336;0.103978306055069;0.000001964390549;0.001014243811369;0.000009559420505;0.000082668993855;0.002343371976167;0.000250842655077;1. Against immigration, migrants, foreigners, refugees, or Muslims.
47;a599fa7f94c53e52;c52b215669a5bd64;ca27b7053abf4089;2024-09-21T20:40:14.000Z;"Zojuist werd ik aan het denken gezet door de reactie van een volger. 

Misschien kan iemand mij aan relevante data helpen. Kont ie:

1) Dat mensen met een migratieachtergrond zijn oververtegenwoordigd ten opzichte van autochtonen is, hoe hard het ook is een feit. Daar zijn de";134.0;14.0;191;42K;autochtonen;2024-10-01 14_27_36.013336;0.034800544381142;0.000006329792541;0.000162439522683;0.000018436261598;0.000020778194084;0.001488875597715;0.000019075157979;6. Other: seeking data on migration impact.
48;a6f54f54fa8e23b6;7c45fc8c713880eb;7d5155e7ed49821e;2024-09-22T11:44:58.000Z;"Gendergelijkheid is niet mogelijk onder Hamas. Recht op wonen staat op gespannen voet met immigratie. Onderwijs voor iedereen klinkt leuk, maar waar zijn de leraren? Racisme is erg, maar dan weer niet tegen blanke autochtonen.
 
#verwardemensen";1.0;1.0;8;244;autochtonen;2024-10-01 14_27_36.013336;0.574242889881134;0.000111875189759;0.000000474147640;0.000036823581468;0.000007644204743;0.004380978178233;0.000007365881174;6. Other: Critiques multiple societal issues.
49;361b200128c6a4ee;ea4e1385e46382ba;01563f53b3829f9e;2024-10-01T09:09:19.000Z;Beste Bart Somers, burgerschap begint bij de opvoeding en studeren ipv op straten rond te hangen. Criminelen, allochtonen of autochtonen, worden zowat door iedereen - uit moreel oogpunt- bezien als tweederangsburgers. Jij bent gefocust op een wereld die niet bestaat. #terzaketv;;;2;43;autochtonen;2024-10-01 14_27_36.013336;0.464921325445175;0.000301045103697;0.000023889811928;0.000015983772755;0.000032900054066;0.066120393574238;0.000011351845387;5. Is neutral.
50;7477673f9fd40fc8;c52b215669a5bd64;ca27b7053abf4089;2024-09-21T20:27:32.000Z;Daar zeg je wat. Ik zou weleens de cijfers willen zien van autochtonen vs mensen met een migratieachtergrond met gelijke inkomens. En dan van beide populaties de misdaadpercentages willen zien.;5.0;;6;343;autochtonen;2024-10-01 14_27_36.013336;0.040766578167677;0.000092883477919;0.000704171077814;0.000023453818358;0.000041633767978;0.083264000713825;0.003982101567090;5. Is neutral.
51;f35886300f453eb1;6e2f9a94f3dc928c;c4bba647808447d1;2024-09-24T21:11:32.000Z;"Kan mij niet herinneren dat ik gezegd heb dat zij dat niet doen.
Uit diverse onderzoeken is echter gebleken dat zij wél meer zorgkosten veroorzaken dan de autochtonen.
Asielzoekers,en dat zijn er veeeeel meer,betalen geen premie maar wel recht op zorg .
Dus stijgt de premie.";5.0;;24;889;autochtonen;2024-10-01 14_27_36.013336;0.322301924228668;0.000001864148771;0.000048265861551;0.000001161669388;0.000000538982420;0.003535578958690;0.000018195914890;1. Against immigration, migrants, foreigners, refugees, or Muslims.
52;3c2550e0b76ea3a7;5d7f0f75a2d9eec3;468cccd0bcd6e6a7;2024-09-22T00:33:24.000Z;Er zijn verschillende studies die suggereren dat wanneer je misdaadcijfers vergelijkt tussen autochtonen en mensen met een migratieachtergrond, sociaaleconomische factoren zoals besteedbaar inkomen een cruciale rol spelen. Onderzoek wijst uit dat bij vergelijkbare inkomensniveaus;3.0;4.0;39;3,4K;autochtonen;2024-10-01 14_27_36.013336;0.002943881787360;0.000000784321628;0.000128929896164;0.000004118907327;0.000001745799977;0.001313568674959;0.000072053488111;5. Is neutral.
53;6068c1fcfc3e8f47;dbfcaf4d01a0354f;4923bfc0da751e43;2024-09-29T16:33:51.000Z;Net als voor @NU.nl en @NOS geldt voor @AD dat er niets ‘radicaal’ is aan FPÖ. Het volk wil geen migranten. Dat hebben migranten aan zichzelf en aan een falende overheid te danken die autochtonen niet beschermt tegen islamitisch terrorisme. Islamitisch terrorisme,dát is radicaal!;;1.0;9;192;autochtonen;2024-10-01 14_27_36.013336;0.908152282238007;0.000202165683731;0.000238111097133;0.000025694151191;0.000027924794267;0.237914025783539;0.000713326444384;1. Against immigration, migrants, foreigners, refugees, or Muslims.
54;1113f720dc4e53b4;a555a7e259250aeb;1e8f98d8483382d5;2024-09-27T19:22:56.000Z;Ze komen niet naar NL om te werken maar voor een royale uitkering, woning etc waar de autochtonen premies voor afdreigen en niets voor terugkrijgen behalve ellende.;;1.0;4;143;autochtonen;2024-10-01 14_27_36.013336;0.190275996923447;0.000011194049875;0.000270358490525;0.000010818973351;0.000001869694643;0.004837892018258;0.000171949213836;1. Against immigration, migrants, foreigners, refugees, or Muslims.
55;549bf4c3a26bc2cc;6db296ad314f43a6;f7c3cf31b2abf6b8;2024-09-28T11:05:39.000Z;Het lijkt me nogal logisch dat diegenen die bijdragen of tenminste proberen om dat te doen voorrang krijgen.  Jij hebt natuurlijk liever dat alle sociale woningen naar gelukszoekers gaan en dat wonen voor autochtonen en diegenen die hier wel geïntegreerd zijn onbetaalbaar is.;;;5;138;autochtonen;2024-10-01 14_27_36.013336;0.034704469144344;0.000030928855267;0.001779489917681;0.000019256949599;0.000011151865692;0.030232802033424;0.001756087527610;1. Against immigration, migrants, foreigners, refugees, or Muslims.
56;7459543218ce7ece;b1366ebc19840af8;4d5d911f31bb0f77;2024-09-28T08:15:30.000Z;Of tegen de autochtonen??;;;4;109;autochtonen;2024-10-01 14_27_36.013336;0.091525308787823;0.000126738596009;0.000008856189197;0.000045912485803;0.000005527981102;0.006669209338725;0.000022117377739;6. Other: unclear stance on immigration.
57;a3be012b640f9d5a;f547161d3bad9ca9;a3f649369d1c2ecf;2024-09-26T14:02:30.000Z;"65% van de niet autochtonen in Amsterdam gaan daar echt niet naar luisteren.

Wordt eens wakker.";3.0;;29;947;autochtonen;2024-10-01 14_27_36.013336;0.393586128950119;0.000067080538429;0.000069198737037;0.000005269206213;0.000003851482234;0.025923935696483;0.000003791036534;1. Against immigration, migrants, foreigners, refugees, or Muslims.
58;3438ce46da3c8c8f;a65fa73608f1e670;4e8be56748eb184b;2024-09-22T03:27:21.000Z;"Zeker. Maar als je een onvolledige AOW hebt en geen aanvullend pensioen of (spaar)geld, dan wordt die onvolledige AOW aangevuld tot een volledige AOW via de regeling AIO. 
Nederlanders (autochtonen) hebben meestal wel een aanvullend pensioen. Migranten niet. Dus die krijgen -";;;2;145;autochtonen;2024-10-01 14_27_36.013336;0.109331771731377;0.000200505135581;0.001067061210051;0.000039827740693;0.000064400192059;0.009703869931400;0.000133754379931;6. Other: Discusses pension differences, not immigration.
59;8af27a823cb76620;e87bb80fb88eb865;ea9abf48404de36e;2024-09-28T21:24:03.000Z;Ik hoop het, maar ben bang dat dat niet gaat gebeuren. In Engeland worden autochtonen berecht en opgesloten als ze in opstand komen. De terroristen worden beschermd.;;;10;129;autochtonen;2024-10-01 14_27_36.013336;0.251887261867523;0.000121618511912;0.000030156481444;0.000028728392863;0.000007758298125;0.299151539802551;0.001009365310892;1. Against immigration, migrants, foreigners, refugees, or Muslims.
60;6c038984c68233d1;09e21b2f7ce52f80;2d8856e289cf1e79;2024-09-29T16:48:11.000Z;"Kunnen we gewoon beide niet hard aanpakken, of mag de harde aanpak van @vooruit_nu enkel wanneer het over autochtonen gaat?
Ik weet dat jullie uitzonderingen maken voor de Roma. Daar mag je van jullie voorzitter gewoon op slaan.";;;18;472;autochtonen;2024-10-01 14_27_36.013336;0.110690534114838;0.003504648804665;0.001642187824473;0.000046993554861;0.000043197262130;0.154909983277321;0.000121007273265;1. Against immigration, migrants, foreigners, refugees, or Muslims.
61;033b7b6e5d722cfc;83c297ef34086f7d;d5d61942f3082eb3;2024-09-26T16:26:09.000Z;"Ik zie alleen maar geweld en discriminatie door moslims richting autochtonen.

Maar he, hier zullen wij, echte Nederlanders, ook wel schuldig aan zijn, volgens landverraders #Timmermans en #Bikker.

Ik hoop dat jullie haatvolle partij gedecimeerd wordt!!";;;15;212;autochtonen;2024-10-01 14_27_36.013336;0.807805061340332;0.066433422267437;0.000018758184524;0.000134260277264;0.000019251659978;0.774867415428162;0.000483441253891;1. Against immigration, migrants, foreigners, refugees, or Muslims.
62;649cdfada4b2aa06;1fcaeb3d3b451291;457440310510c97e;2024-09-22T09:08:51.000Z;Klopt, elders worden vrouwen onderdrukt en constant verboden opgelegd onder mom van geloof. Maar dat geldt hier natuurlijk net zo. De staat en mannen (en christelijke en atheistische autochtonen) bepalen wat vrouwen mogen dragen, kotsen over ze heen, enzovoorts. Potato, potato.;1.0;;1;114;autochtonen;2024-10-01 14_27_36.013336;0.149207696318626;0.000015522786271;0.000034127799154;0.000877853774000;0.000031762239814;0.267128646373749;0.004920483566821;5. Is neutral.
63;42676a02ac5e2aa4;ed42926740d383b4;f79e6db980aaf6dc;2024-09-24T09:04:57.000Z;Je moet eens de cijfers opvragen over de bezetting van onze gevangenissen. Hoeveel allochtonen en hoeveel autochtonen. Heel leerzaam!;1.0;;6;215;autochtonen;2024-10-01 14_27_36.013336;0.348392933607101;0.000068223365815;0.000019413128030;0.000012586704543;0.000031086317904;0.053982842713594;0.000026330359105;1. Against immigration, migrants, foreigners, refugees, or Muslims.
64;48d869fda34d6bf7;;d0c5381a230fddf5;2024-09-22T13:29:13.000Z;Voor autochtonen of allochtonen?;;1.0;4;83;autochtonen;2024-10-01 14_27_36.013336;0.044533699750900;0.000042982883315;0.000058445999457;0.000041651877837;0.000008962599168;0.000770842074416;0.000198538837139;6. Other: unclear stance on immigration.
65;7dbc17d5f584066e;49d738f111765baf;b0996449944b9bcf;2024-09-26T14:11:10.000Z;Gideon heeft gewoon gelijk. In de grote steden zijn de autochtonen in de minderheid. Dat mag wel gezegd worden toch? Niks racistisch aan.;1.0;1.0;3;74;autochtonen;2024-10-01 14_27_36.013336;0.032276175916195;0.000010849949831;0.000057158315030;0.000002264671821;0.000001551457558;0.013172985985875;0.000025472134439;1. Against immigration, migrants, foreigners, refugees, or Muslims.
66;caa2793101b12bda;9619da567b192e48;b5d179bd62ef9a07;2024-09-25T20:49:41.000Z;Justitie bestraft precies enkel autochtonen.;;;7;113;autochtonen;2024-10-01 14_27_36.013336;0.342058658599854;0.000067270346335;0.000061946913775;0.000042677980673;0.000004718785931;0.029927905648947;0.000114002199552;1. Against immigration, migrants, foreigners, refugees, or Muslims.
67;1d712a4f93ea53b3;2dbea18e09433c31;eb8718d5d15cdac7;2024-09-29T08:28:11.000Z;Dagelijks aanvallen van islamieten. Verovering  van Europa gaat door. Ik vrees de komende jaren nog veel aanslagen. En op termijn geen plaats meer voor de autochtonen. Zie de ontwikkeling van niet islamieten in o.a. het Midden-Oosten en Afrika.;1.0;;11;401;autochtonen;2024-10-01 14_27_36.013336;0.761158883571625;0.002102172235027;0.000028047725209;0.000245902279858;0.000295520352665;0.876173794269562;0.005296900402755;1. Against immigration, migrants, foreigners, refugees, or Muslims.
68;75dd4ad0a6d098c2;e894b7b2348b888e;6cf2f209e5c262d5;2024-09-22T22:04:50.000Z;De media leven zich liever in in moslims dan in autochtonen die zich vreemde voelen in eigen land. Mogelijk gemaakt door allerlei media zoals nos en linkse en middenpartijen die in de Kamer voor onbeperkt asiel stemmen.;;3.0;6;63;autochtonen;2024-10-01 14_27_36.013336;0.137960970401764;0.000003594852160;0.001163458451629;0.000060129819758;0.000020053741537;0.021174749359488;0.000580789870583;1. Against immigration, migrants, foreigners, refugees, or Muslims.
69;3edcdf0f78aa8bc8;2dbea18e09433c31;eb8718d5d15cdac7;2024-09-29T07:43:01.000Z;Dagelijks aanvallen van islamieten. Verovering  van Europa gaat door. Ik vrees de komende jaren nog veel aanslagen. En op termijn geen plaats meer voor de autochtonen. Zie de ontwikkeling van niet islamieten in o.a. het Midden-Oosten en Afrika.;;;9;215;autochtonen;2024-10-01 14_27_36.013336;0.761158883571625;0.002102172235027;0.000028047725209;0.000245902279858;0.000295520352665;0.876173794269562;0.005296900402755;1. Against immigration, migrants, foreigners, refugees, or Muslims.
70;87f2ed7ea0f089ba;4007d46292298e83;3a13a97d45cb7a37;2024-09-24T12:08:35.000Z;Paulusma. D66 wist het. Zorg wordt vooral betaald door autochtonen. Asielzoekers, statushouders en familie krijgen zorg een leven lang gratis. En gelukkig komen er steeds meer bij. De dominees openen steeds meer AZC’s en de protestanten werken ijverig mee. Wat een zalig land.;;;4;51;autochtonen;2024-10-01 14_27_36.013336;0.141979455947876;0.000001165517801;0.000019713284928;0.000007464679129;0.000001799992901;0.011728218756616;0.000128420084366;1. Against immigration, migrants, foreigners, refugees, or Muslims.
71;8999adcbae8e8bd6;548b15ddbb7b7720;ea0b3c05f3013bf1;2024-09-28T12:11:51.000Z;"Zelfs in leiden is er weinig integratie. Maar daar niet alleen langs niet westerse lijnen, maar zeer zeker ook langs de Leo-achtigen, al dan niet in opleiding, expats en laaggeschoolde autochtonen

Bubbels genoeg hier";1.0;1.0;3;168;autochtonen;2024-10-01 14_27_36.013336;0.057770356535911;0.000112561734568;0.002766412915662;0.000340131548000;0.000069066285505;0.001889848033898;0.000123322111904;5. Is neutral.
