date,ranking,classification,classification nr,text,id,replies,retweets,likes,quotes,total_eng,topic
2022-12-11 21:09:55,56,normal,0.7377821803,"Stop the steal pissed off Joel.

#stopthesteal",1601751248294010880,,,,,0,Twitter files
2022-12-11 21:09:55,56,normal,0.7377821803,"Roth immediately DMs a colleague to ask that they add ""stopthesteal"" & [QAnon conspiracy term] ""kraken"" to a blacklist of terms to be deamplified. 

Roth's colleague objects that blacklisting ""stopthesteal"" risks ""deamplifying counterspeech"" that validates the election.",1601751248294010880,,,,,0,Twitter files
2022-12-14 14:59:00,48,normal,0.7639302611,It was being censored #stopthesteal,1601820233744146432,,,2,,2,Twitter files
2022-12-11 15:08:47,15,normal,0.7639302611,It was being censored #stopthesteal,1601820233744146432,,,1,,1,Twitter files
2022-12-12 15:46:30,42,normal,0.823207736,#stopthesteal is still hard banned from the search box type-ahead.,1601820702155460610,,,2,,2,Twitter files
2022-12-11 15:08:47,51,normal,0.802319169,Wonder if #stopthesteal is  banned?,1601768093948121089,,,,,0,Twitter files
2022-12-12 15:46:30,31,normal,0.6358023286,"It wasn't the Russians. It wasn't the Chinese. It wasn't malicious foreign actors. 

It was our own US Government meddling in our own US elections to help Joe Biden win. 

Let that sink in.",1601957013449326599,,,,,0,Twitter files
2022-12-12 15:46:30,31,normal,0.6358023286,#StoptheSteal . Just wanted to see if this is a #bannedtwitch,1601957013449326599,,,,,0,Twitter files
2022-12-12 15:46:30,38,normal,0.62086761,"What hashtags were being used heavily by conservatives in Jan 2021, we know by todays drop that #stopthesteal was a big focus by the brown shirts of twit then, wonder if that # was one that got many banned.",1601812171309973506,,,1,,1,Twitter files
2022-12-12 15:46:30,46,normal,0.7720715404,Testing #stopthesteal,1601753698853478400,,,,,0,Twitter files
2022-12-11 23:12:29,32,normal,0.695494473,"I was banned permanently like many others just for posting #stopthesteal @rosamar22, thank you for bringing up the truth",1602066501091360768,1,,1,,2,Twitter files
2022-12-11 23:12:29,45,normal,0.6358023286,#StoptheSteal . Just wanted to see if this is a #bannedtwitch,1601957013449326599,,,,,0,Twitter files
2022-12-11 23:12:29,45,normal,0.6358023286,"It wasn't the Russians. It wasn't the Chinese. It wasn't malicious foreign actors. 

It was our own US Government meddling in our own US elections to help Joe Biden win. 

Let that sink in.",1601957013449326599,,,,,0,Twitter files
2022-12-13 10:53:06,10,normal,0.7639302611,It was being censored #stopthesteal,1601820233744146432,,,2,,2,Twitter files
2022-12-13 10:53:06,42,normal,0.823207736,#stopthesteal is still hard banned from the search box type-ahead.,1601820702155460610,,,2,,2,Twitter files
2022-12-11 13:03:52,49,normal,0.802319169,Wonder if #stopthesteal is  banned?,1601768093948121089,,,,,0,Twitter files
2022-12-12 9:01:18,36,normal,0.6358023286,#StoptheSteal . Just wanted to see if this is a #bannedtwitch,1601957013449326599,,,,,0,Twitter files
2022-12-12 9:01:18,36,normal,0.6358023286,"It wasn't the Russians. It wasn't the Chinese. It wasn't malicious foreign actors. 

It was our own US Government meddling in our own US elections to help Joe Biden win. 

Let that sink in.",1601957013449326599,,,,,0,Twitter files
2022-12-12 9:01:18,53,normal,0.823207736,#stopthesteal is still hard banned from the search box type-ahead.,1601820702155460610,,,2,,2,Twitter files
2022-12-15 0:48:43,36,normal,0.6358023286,#StoptheSteal . Just wanted to see if this is a #bannedtwitch,1601957013449326599,,,,,0,Twitter files
2022-12-15 0:48:43,36,normal,0.6358023286,"It wasn't the Russians. It wasn't the Chinese. It wasn't malicious foreign actors. 

It was our own US Government meddling in our own US elections to help Joe Biden win. 

Let that sink in.",1601957013449326599,,,,,0,Twitter files
2022-12-15 0:48:43,53,normal,0.7639302611,It was being censored #stopthesteal,1601820233744146432,,,2,,2,Twitter files
2022-12-15 0:48:43,58,normal,0.8117945194,I think the issue might be the weekly meetings with the FBI discussing who and what language should be banned. #StopTheSteal,1602800386414370816,,,,,0,Twitter files
2022-12-14 21:01:12,52,normal,0.8117945194,I think the issue might be the weekly meetings with the FBI discussing who and what language should be banned. #StopTheSteal,1602800386414370816,,,,,0,Twitter files
2022-12-12 7:05:18,52,normal,0.823207736,#stopthesteal is still hard banned from the search box type-ahead.,1601820702155460610,,,2,,2,Twitter files
2022-12-12 17:44:40,11,normal,0.695494473,"I was banned permanently like many others just for posting #stopthesteal @rosamar22, thank you for bringing up the truth",1602066501091360768,3,1,2,,6,Twitter files
2022-12-12 17:44:40,13,normal,0.7639302611,It was being censored #stopthesteal,1601820233744146432,,,2,,2,Twitter files
2022-12-12 17:44:40,36,normal,0.6358023286,#StoptheSteal . Just wanted to see if this is a #bannedtwitch,1601957013449326599,,,,,0,Twitter files
2022-12-12 17:44:40,36,normal,0.6358023286,"It wasn't the Russians. It wasn't the Chinese. It wasn't malicious foreign actors. 

It was our own US Government meddling in our own US elections to help Joe Biden win. 

Let that sink in.",1601957013449326599,,,,,0,Twitter files
2022-12-12 17:44:40,46,normal,0.823207736,#stopthesteal is still hard banned from the search box type-ahead.,1601820702155460610,,,2,,2,Twitter files
2022-12-11 17:13:53,13,normal,0.7639302611,It was being censored #stopthesteal,1601820233744146432,,,1,,1,Twitter files
2022-12-11 17:13:53,50,normal,0.802319169,Wonder if #stopthesteal is  banned?,1601768093948121089,,,,,0,Twitter files
2022-12-14 19:07:31,37,normal,0.6358023286,#StoptheSteal . Just wanted to see if this is a #bannedtwitch,1601957013449326599,,,,,0,Twitter files
2022-12-14 19:07:31,37,normal,0.6358023286,"It wasn't the Russians. It wasn't the Chinese. It wasn't malicious foreign actors. 

It was our own US Government meddling in our own US elections to help Joe Biden win. 

Let that sink in.",1601957013449326599,,,,,0,Twitter files
2022-12-14 19:07:31,52,normal,0.7639302611,It was being censored #stopthesteal,1601820233744146432,,,2,,2,Twitter files
2022-12-14 19:07:31,56,normal,0.8117945194,I think the issue might be the weekly meetings with the FBI discussing who and what language should be banned. #StopTheSteal,1602800386414370816,,,,,0,Twitter files
2022-12-14 19:07:31,60,normal,0.8117945194,I think the issue might be the weekly meetings with the FBI discussing who and what language should be banned. #StopTheSteal,1602800386414370816,,,,,0,Twitter files
2022-12-13 12:49:17,30,normal,0.6358023286,#StoptheSteal . Just wanted to see if this is a #bannedtwitch,1601957013449326599,,,,,0,Twitter files
2022-12-13 12:49:17,30,normal,0.6358023286,"It wasn't the Russians. It wasn't the Chinese. It wasn't malicious foreign actors. 

It was our own US Government meddling in our own US elections to help Joe Biden win. 

Let that sink in.",1601957013449326599,,,,,0,Twitter files
2022-12-13 12:49:17,42,normal,0.823207736,#stopthesteal is still hard banned from the search box type-ahead.,1601820702155460610,,,2,,2,Twitter files
2022-12-14 17:09:56,43,normal,0.8117945194,I think the issue might be the weekly meetings with the FBI discussing who and what language should be banned. #StopTheSteal,1602800386414370816,,,,,0,Twitter files
2022-12-14 17:09:56,51,normal,0.7639302611,It was being censored #stopthesteal,1601820233744146432,,,2,,2,Twitter files
2022-12-14 22:54:15,48,normal,0.7639302611,It was being censored #stopthesteal,1601820233744146432,,,2,,2,Twitter files
2022-12-14 13:10:56,42,normal,0.7639302611,It was being censored #stopthesteal,1601820233744146432,,,2,,2,Twitter files
2022-12-14 13:10:56,44,normal,0.8117945194,I think the issue might be the weekly meetings with the FBI discussing who and what language should be banned. #StopTheSteal,1602800386414370816,,,,,0,Twitter files
2022-12-11 19:12:53,58,normal,0.802319169,Wonder if #stopthesteal is  banned?,1601768093948121089,,,,,0,Twitter files
2022-12-11 19:12:53,62,normal,0.62086761,"What hashtags were being used heavily by conservatives in Jan 2021, we know by todays drop that #stopthesteal was a big focus by the brown shirts of twit then, wonder if that # was one that got many banned.",1601812171309973506,,,1,,1,Twitter files
2022-12-12 5:05:54,17,normal,0.7639302611,It was being censored #stopthesteal,1601820233744146432,,,1,,1,Twitter files
2022-12-12 5:05:54,33,normal,0.6358023286,#StoptheSteal . Just wanted to see if this is a #bannedtwitch,1601957013449326599,,,,,0,Twitter files
2022-12-12 5:05:54,33,normal,0.6358023286,"It wasn't the Russians. It wasn't the Chinese. It wasn't malicious foreign actors. 

It was our own US Government meddling in our own US elections to help Joe Biden win. 

Let that sink in.",1601957013449326599,,,,,0,Twitter files
2022-12-12 5:05:54,50,normal,0.823207736,#stopthesteal is still hard banned from the search box type-ahead.,1601820702155460610,,,2,,2,Twitter files
2022-12-13 15:15:45,27,normal,0.6358023286,#StoptheSteal . Just wanted to see if this is a #bannedtwitch,1601957013449326599,,,,,0,Twitter files
2022-12-13 15:15:45,27,normal,0.6358023286,"It wasn't the Russians. It wasn't the Chinese. It wasn't malicious foreign actors. 

It was our own US Government meddling in our own US elections to help Joe Biden win. 

Let that sink in.",1601957013449326599,,,,,0,Twitter files
2022-12-11 21:09:55,55,normal,0.6358023286,#StoptheSteal . Just wanted to see if this is a #bannedtwitch,1601957013449326599,,,,,0,Twitter files
2022-12-11 21:09:55,55,normal,0.6358023286,"It wasn't the Russians. It wasn't the Chinese. It wasn't malicious foreign actors. 

It was our own US Government meddling in our own US elections to help Joe Biden win. 

Let that sink in.",1601957013449326599,,,,,0,Twitter files
2022-12-14 13:10:56,1,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2381,11042,,13568,#StopTheSteal
2022-12-14 14:59:00,2,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2380,11039,,13564,#StopTheSteal
2022-12-15 0:48:43,1,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2380,11037,,13562,#StopTheSteal
2022-12-14 22:54:15,1,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2380,11037,,13562,#StopTheSteal
2022-12-14 19:07:31,1,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2378,11038,,13561,#StopTheSteal
2022-12-14 17:09:56,1,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2379,11037,,13561,#StopTheSteal
2022-12-14 21:01:12,1,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2378,11036,,13559,#StopTheSteal
2022-12-13 15:15:45,2,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2378,11022,,13545,#StopTheSteal
2022-12-13 19:10:20,2,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2378,11020,,13543,#StopTheSteal
2022-12-13 17:13:58,2,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2378,11019,,13542,#StopTheSteal
2022-12-13 12:49:17,2,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2376,11020,,13541,#StopTheSteal
2022-12-13 10:53:06,2,normal,0.8193851709,57. This “Freedom or Death” tweet from #StopTheSteal gadfly Mike Coudrey elicits heated reactions:,1601382372573782017,145,2373,11017,,13535,#StopTheSteal
2022-12-12 15:46:30,2,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,712,,1123,#StopTheSteal
2022-12-11 23:12:29,0,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,712,,1123,#StopTheSteal
2022-12-12 17:44:40,2,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,712,,1123,#StopTheSteal
2022-12-12 3:07:57,0,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,711,,1122,#StopTheSteal
2022-12-12 1:10:30,0,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,711,,1122,#StopTheSteal
2022-12-12 9:01:18,0,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,711,,1122,#StopTheSteal
2022-12-12 7:05:18,1,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,711,,1122,#StopTheSteal
2022-12-12 5:05:54,2,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,711,,1122,#StopTheSteal
2022-12-11 19:12:53,1,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,710,,1121,#StopTheSteal
2022-12-11 21:09:55,0,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,710,,1121,#StopTheSteal
2022-12-11 17:13:53,0,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,709,,1120,#StopTheSteal
2022-12-11 15:08:47,0,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,708,,1119,#StopTheSteal
2022-12-11 13:03:52,0,offensive,0.4659356773,"Stop acting like RINOS,and start acting like Americans,because we are watching,and we will expose and run every single one of you traitors out of office who will not stand up to the corrupt and criminal traitorous left-wing Democrats!!
#StopTheSteal #FreeTheJanuary6thPrisoners",1599128258473512962,47,364,707,,1118,#StopTheSteal
2022-12-15 0:48:43,6,normal,0.6983371377,LOL!!!! The freakin' hypocrisy. They are literally taking actions for stealing the election while calling the #StopTheSteal hashtag fake news!,1601747240137416704,14,61,360,,435,#StopTheSteal
2022-12-14 19:07:31,10,normal,0.6983371377,LOL!!!! The freakin' hypocrisy. They are literally taking actions for stealing the election while calling the #StopTheSteal hashtag fake news!,1601747240137416704,14,61,360,,435,#StopTheSteal
2022-12-14 22:54:15,7,normal,0.6983371377,LOL!!!! The freakin' hypocrisy. They are literally taking actions for stealing the election while calling the #StopTheSteal hashtag fake news!,1601747240137416704,14,61,360,,435,#StopTheSteal
2022-12-13 17:13:58,1,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,258,,405,#StopTheSteal
2022-12-13 10:53:06,0,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,258,,405,#StopTheSteal
2022-12-15 0:48:43,2,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,258,,405,#StopTheSteal
2022-12-14 21:01:12,2,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,258,,405,#StopTheSteal
2022-12-14 19:07:31,2,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,258,,405,#StopTheSteal
2022-12-13 19:10:20,1,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,258,,405,#StopTheSteal
2022-12-13 12:49:17,0,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,258,,405,#StopTheSteal
2022-12-14 22:54:15,2,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,258,,405,#StopTheSteal
2022-12-14 13:10:56,2,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,258,,405,#StopTheSteal
2022-12-13 15:15:45,1,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,258,,405,#StopTheSteal
2022-12-12 15:46:30,1,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,254,,401,#StopTheSteal
2022-12-12 17:44:40,1,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,137,254,,401,#StopTheSteal
2022-12-12 9:01:18,2,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,133,247,,390,#StopTheSteal
2022-12-12 7:05:18,2,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,133,247,,390,#StopTheSteal
2022-12-12 5:05:54,0,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,133,247,,390,#StopTheSteal
2022-12-12 3:07:57,1,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,131,245,,386,#StopTheSteal
2022-12-12 1:10:30,2,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,10,131,244,,385,#StopTheSteal
2022-12-11 23:12:29,1,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,9,130,240,,379,#StopTheSteal
2022-12-11 21:09:55,1,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,8,130,237,,375,#StopTheSteal
2022-12-11 19:12:53,2,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,8,130,234,,372,#StopTheSteal
2022-12-11 17:13:53,1,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,8,128,232,,368,#StopTheSteal
2022-12-11 15:08:47,2,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,7,127,227,,361,#StopTheSteal
2022-12-11 13:03:52,2,normal,0.7973827124,#StopTheSteal #Trump2024ToSaveAmerica from the grave robbing Democrats,1601616846146658305,7,127,223,,357,#StopTheSteal
2022-12-14 22:54:15,28,normal,0.7629672289,"If I were in NV or AZ, I’d be organizing and protesting in the streets. 

The people need to rise up and not let them steal these elections.

#MAGA where are you?

#stopthesteal",1591138828605362176,42,76,232,,350,#StopTheSteal
2022-12-14 13:10:56,73,normal,0.7629672289,"If I were in NV or AZ, I’d be organizing and protesting in the streets. 

The people need to rise up and not let them steal these elections.

#MAGA where are you?

#stopthesteal",1591138828605362176,42,76,232,,350,#StopTheSteal
2022-12-14 13:10:56,3,normal,0.7363035083,This guy was in charge of violating my civil rights. He suspended me for two years for tweeting #stopthesteal - hopefully he can get back to doing what he loves.,1602232066120237056,2,66,228,,296,#StopTheSteal
2022-12-14 13:10:56,3,normal,0.7363035083,I enjoy having the kinds of meetings where googling “gay bareback porn” is considered academic work.,1602232066120237056,2,66,228,,296,#StopTheSteal
2022-12-14 14:59:00,11,normal,0.8179118633,"In New Hampshire, the @NHDems are trying to prevent a recount in a race they won by 1 vote after Sec State discovered a discrepancy.
#StopTheSteal?",1593955903195480064,3,67,204,,274,#StopTheSteal
2022-12-14 14:59:00,11,normal,0.8179118633,"‘This Really Is Voter Suppression:’ GOP Slams Dem Lawsuit to Prevent Votes From Being Counted 

https://nhjournal.com/this-really-is-voter-suppression-gop-slams-dem-lawsuit-to-prevent-votes-from-being-counted/…
@NHGOP @NHDems #NHPolitics @NHHouseofReps",1593955903195480064,3,67,204,,274,#StopTheSteal
2022-12-15 0:48:43,11,normal,0.8179118633,"In New Hampshire, the @NHDems are trying to prevent a recount in a race they won by 1 vote after Sec State discovered a discrepancy.
#StopTheSteal?",1593955903195480064,3,67,204,,274,#StopTheSteal
2022-12-15 0:48:43,11,normal,0.8179118633,"‘This Really Is Voter Suppression:’ GOP Slams Dem Lawsuit to Prevent Votes From Being Counted 

https://nhjournal.com/this-really-is-voter-suppression-gop-slams-dem-lawsuit-to-prevent-votes-from-being-counted/…
@NHGOP @NHDems #NHPolitics @NHHouseofReps",1593955903195480064,3,67,204,,274,#StopTheSteal
2022-12-14 22:54:15,13,normal,0.8179118633,"In New Hampshire, the @NHDems are trying to prevent a recount in a race they won by 1 vote after Sec State discovered a discrepancy.
#StopTheSteal?",1593955903195480064,3,67,204,,274,#StopTheSteal
2022-12-14 22:54:15,13,normal,0.8179118633,"‘This Really Is Voter Suppression:’ GOP Slams Dem Lawsuit to Prevent Votes From Being Counted 

https://nhjournal.com/this-really-is-voter-suppression-gop-slams-dem-lawsuit-to-prevent-votes-from-being-counted/…
@NHGOP @NHDems #NHPolitics @NHHouseofReps",1593955903195480064,3,67,204,,274,#StopTheSteal
2022-12-14 13:10:56,74,normal,0.8179118633,"In New Hampshire, the @NHDems are trying to prevent a recount in a race they won by 1 vote after Sec State discovered a discrepancy.
#StopTheSteal?",1593955903195480064,3,67,204,,274,#StopTheSteal
2022-12-14 13:10:56,74,normal,0.8179118633,"‘This Really Is Voter Suppression:’ GOP Slams Dem Lawsuit to Prevent Votes From Being Counted 

https://nhjournal.com/this-really-is-voter-suppression-gop-slams-dem-lawsuit-to-prevent-votes-from-being-counted/…
@NHGOP @NHDems #NHPolitics @NHHouseofReps",1593955903195480064,3,67,204,,274,#StopTheSteal
2022-12-15 0:48:43,3,normal,0.7365041971,"Wow, first #KariLake's allegations...

Now this?

What the Hell is going on in #Maricopa 

""Complaints Emerge About Thousands of Newly Found Deactivated Voters Appearing on Voter Rolls Right Before #Arizona Republicans Lost""

https://arizonasuntimes.com/2022/12/14/complaints-emerge-about-thousands-of-newly-found-deactivated-voters-appearing-on-voter-rolls-right-before-arizona-republicans-lost/…
#Election2022
#StopTheSteal",1603030694267076609,5,64,99,,168,#StopTheSteal
2022-12-14 22:54:15,3,normal,0.7365041971,"Wow, first #KariLake's allegations...

Now this?

What the Hell is going on in #Maricopa 

""Complaints Emerge About Thousands of Newly Found Deactivated Voters Appearing on Voter Rolls Right Before #Arizona Republicans Lost""

https://arizonasuntimes.com/2022/12/14/complaints-emerge-about-thousands-of-newly-found-deactivated-voters-appearing-on-voter-rolls-right-before-arizona-republicans-lost/…
#Election2022
#StopTheSteal",1603030694267076609,5,64,97,,166,#StopTheSteal
2022-12-14 21:01:12,3,normal,0.7365041971,"Wow, first #KariLake's allegations...

Now this?

What the Hell is going on in #Maricopa 

""Complaints Emerge About Thousands of Newly Found Deactivated Voters Appearing on Voter Rolls Right Before #Arizona Republicans Lost""

https://arizonasuntimes.com/2022/12/14/complaints-emerge-about-thousands-of-newly-found-deactivated-voters-appearing-on-voter-rolls-right-before-arizona-republicans-lost/…
#Election2022
#StopTheSteal",1603030694267076609,5,61,93,,159,#StopTheSteal
2022-12-14 17:09:56,2,normal,0.7365041971,"Wow, first #KariLake's allegations...

Now this?

What the Hell is going on in #Maricopa 

""Complaints Emerge About Thousands of Newly Found Deactivated Voters Appearing on Voter Rolls Right Before #Arizona Republicans Lost""

https://arizonasuntimes.com/2022/12/14/complaints-emerge-about-thousands-of-newly-found-deactivated-voters-appearing-on-voter-rolls-right-before-arizona-republicans-lost/…
#Election2022
#StopTheSteal",1603030694267076609,4,56,87,,147,#StopTheSteal
2022-12-14 14:59:00,19,normal,0.7307657003,A good trending hashtag for a movement against inflation might be #stopthesteal.,1602661132614995969,8,13,107,,128,#StopTheSteal
2022-12-15 0:48:43,19,normal,0.7307657003,A good trending hashtag for a movement against inflation might be #stopthesteal.,1602661132614995969,8,13,107,,128,#StopTheSteal
2022-12-14 19:07:31,23,normal,0.7307657003,A good trending hashtag for a movement against inflation might be #stopthesteal.,1602661132614995969,8,13,107,,128,#StopTheSteal
2022-12-14 14:59:00,1,normal,0.7365041971,"Wow, first #KariLake's allegations...

Now this?

What the Hell is going on in #Maricopa 

""Complaints Emerge About Thousands of Newly Found Deactivated Voters Appearing on Voter Rolls Right Before #Arizona Republicans Lost""

https://arizonasuntimes.com/2022/12/14/complaints-emerge-about-thousands-of-newly-found-deactivated-voters-appearing-on-voter-rolls-right-before-arizona-republicans-lost/…
#Election2022
#StopTheSteal",1603030694267076609,1,43,75,,119,#StopTheSteal
2022-12-14 21:01:12,6,normal,0.6524834037,The far left is coming back to Missouri with the scam of #RankedChoiceVoting! Same scheme that elected RINO Lisa Murkowski in Alaska. #moleg #NoRankedChoiceVoting #StopTheSteal #ElectionIntegrity,1602696363967397890,40,30,35,,105,#StopTheSteal
2022-12-14 19:07:31,7,normal,0.6524834037,The far left is coming back to Missouri with the scam of #RankedChoiceVoting! Same scheme that elected RINO Lisa Murkowski in Alaska. #moleg #NoRankedChoiceVoting #StopTheSteal #ElectionIntegrity,1602696363967397890,40,30,35,,105,#StopTheSteal
2022-12-14 17:09:56,4,normal,0.6524834037,The far left is coming back to Missouri with the scam of #RankedChoiceVoting! Same scheme that elected RINO Lisa Murkowski in Alaska. #moleg #NoRankedChoiceVoting #StopTheSteal #ElectionIntegrity,1602696363967397890,40,29,35,,104,#StopTheSteal
2022-12-14 14:59:00,7,normal,0.6524834037,The far left is coming back to Missouri with the scam of #RankedChoiceVoting! Same scheme that elected RINO Lisa Murkowski in Alaska. #moleg #NoRankedChoiceVoting #StopTheSteal #ElectionIntegrity,1602696363967397890,39,29,33,,101,#StopTheSteal
2022-12-14 14:59:00,65,normal,0.6243109703,So they attacked #StopTheSteal to stop the truth from getting to the normies.,1601746719431004160,1,12,81,,94,#StopTheSteal
2022-12-12 17:44:40,5,normal,0.6243109703,So they attacked #StopTheSteal to stop the truth from getting to the normies.,1601746719431004160,1,12,81,,94,#StopTheSteal
2022-12-13 15:15:45,5,normal,0.6243109703,So they attacked #StopTheSteal to stop the truth from getting to the normies.,1601746719431004160,1,12,81,,94,#StopTheSteal
